transaction_id,line_nr,customer_id,product_id,transaction_date,quantity,price,total
TX-3488677755,2,CST-5855489659,PRD-6369560548,2023-01-19,5,2.09,10.45
TX-3488677755,3,CST-5855489659,PRD-0873188194,2023-01-19,1,1.59,1.59
TX-5995958770,1,CST-1117119721,PRD-9754799456,2023-01-19,1,2.49,2.49
TX-3548632820,1,CST-8173757628,PRD-2003172735,2023-01-19,1,0.69,0.69
TX-3548632820,2,CST-8173757628,PRD-2154404090,2023-01-19,2,2.99,5.98
TX-3548632820,3,CST-8173757628,PRD-6369560548,2023-01-19,5,2.09,10.45
TX-3548632820,4,CST-8173757628,PRD-2154404090,2023-01-19,1,2.99,2.99
TX-3299932731,1,CST-3602340615,PRD-2983486300,2023-01-19,1,1.19,1.19
TX-3299932731,2,CST-3602340615,PRD-2983486300,2023-01-19,2,1.19,2.38
TX-3299932731,3,CST-3602340615,PRD-2003172735,2023-01-19,1,0.69,0.69
TX-3122967351,1,CST-6085547380,PRD-1467670880,2023-01-19,1,0.99,0.99
TX-3122967351,2,CST-6085547380,PRD-2379449757,2023-01-19,3,0.99,2.97
TX-3122967351,3,CST-6085547380,PRD-2379449757,2023-01-19,4,0.99,3.96
TX-3122967351,4,CST-6085547380,PRD-5436586436,2023-01-19,2,1.29,2.58
TX-8489938866,1,CST-7368314967,PRD-2983486300,2023-01-19,2,1.19,2.38
TX-8489938866,2,CST-7368314967,PRD-3511729810,2023-01-19,1,0.79,0.79
TX-8489938866,3,CST-7368314967,PRD-6369560548,2023-01-19,6,2.09,12.54
TX-8489938866,4,CST-7368314967,PRD-2026211351,2023-01-19,1,2.75,2.75
TX-9180333513,1,CST-3602340615,PRD-6369560548,2023-01-19,6,2.09,12.54
TX-9180333513,2,CST-3602340615,PRD-6730097512,2023-01-19,6,1.39,8.34
TX-9180333513,3,CST-3602340615,PRD-1467670880,2023-01-19,1,0.99,0.99
TX-0469056840,1,CST-0959470612,PRD-9754799456,2023-01-19,1,2.49,2.49
TX-1719836882,1,CST-8816164451,PRD-2026211351,2023-01-19,1,2.75,2.75
TX-1719836882,2,CST-8816164451,PRD-2026211351,2023-01-19,2,2.75,5.5
TX-1719836882,3,CST-8816164451,PRD-2379449757,2023-01-19,2,0.99,1.98
TX-1719836882,4,CST-8816164451,PRD-8485924360,2023-01-19,2,1.29,2.58
TX-7699764010,1,CST-8173757628,PRD-9754799456,2023-01-19,3,2.49,7.47
TX-7699764010,2,CST-8173757628,PRD-2153058415,2023-01-19,2,2.79,5.58
TX-7699764010,3,CST-8173757628,PRD-0873188194,2023-01-19,3,1.59,4.77
TX-7699764010,4,CST-8173757628,PRD-2154404090,2023-01-19,2,2.99,5.98
TX-5669242994,1,CST-5011337145,PRD-2433643525,2023-01-19,2,6.49,12.98
TX-5669242994,2,CST-5011337145,PRD-3511729810,2023-01-19,1,0.79,0.79
TX-5669242994,3,CST-5011337145,PRD-8485924360,2023-01-19,1,1.29,1.29
TX-5669242994,4,CST-5011337145,PRD-2339945852,2023-01-19,2,1.99,3.98
TX-2058051272,1,CST-3178426246,PRD-6730097512,2023-01-19,1,1.39,1.39
TX-2058051272,2,CST-3178426246,PRD-6765766263,2023-01-19,2,2.99,5.98
TX-2058051272,3,CST-3178426246,PRD-3511729810,2023-01-19,1,0.79,0.79
TX-2058051272,4,CST-3178426246,PRD-2379449757,2023-01-19,1,0.99,0.99
TX-2405974706,1,CST-5831927729,PRD-2983486300,2023-01-19,1,1.19,1.19
TX-6818652025,1,CST-0508195822,PRD-2154404090,2023-01-19,7,2.99,20.93
TX-6818652025,2,CST-0508195822,PRD-2433643525,2023-01-19,1,6.49,6.49
TX-6818652025,3,CST-0508195822,PRD-5499729245,2023-01-19,2,14.17,28.34
TX-6818652025,4,CST-0508195822,PRD-9754799456,2023-01-19,1,2.49,2.49
TX-6818652025,5,CST-0508195822,PRD-2983486300,2023-01-19,2,1.19,2.38
TX-7279395718,1,CST-2936729906,PRD-0873188194,2023-01-19,3,1.59,4.77
TX-7279395718,2,CST-2936729906,PRD-2983486300,2023-01-19,3,1.19,3.57
TX-2407628590,1,CST-2257406019,PRD-8955809870,2023-01-19,1,5.29,5.29
TX-2407628590,2,CST-2257406019,PRD-2154404090,2023-01-19,1,2.99,2.99
TX-2407628590,3,CST-2257406019,PRD-4243567932,2023-01-19,3,1.19,3.57
TX-7901804559,1,CST-5274423253,PRD-2026211351,2023-01-19,1,2.75,2.75
TX-7901804559,2,CST-5274423253,PRD-2983486300,2023-01-19,1,1.19,1.19
TX-7901804559,3,CST-5274423253,PRD-0873188194,2023-01-19,3,1.59,4.77
TX-5468670018,1,CST-2257406019,PRD-3511729810,2023-01-19,1,0.79,0.79
TX-5468670018,2,CST-2257406019,PRD-2379449757,2023-01-19,2,0.99,1.98
TX-5468670018,3,CST-2257406019,PRD-2379449757,2023-01-19,1,0.99,0.99
TX-5468670018,4,CST-2257406019,PRD-2983486300,2023-01-19,1,1.19,1.19
TX-2614840231,1,CST-9442967474,PRD-9754799456,2023-01-19,3,2.49,7.47
TX-2614840231,2,CST-9442967474,PRD-1467670880,2023-01-19,1,0.99,0.99
TX-2614840231,3,CST-9442967474,PRD-6765766263,2023-01-19,1,2.99,2.99
TX-2201489335,1,CST-3460558383,PRD-2154404090,2023-01-19,4,2.99,11.96
TX-2201489335,2,CST-3460558383,PRD-7832268154,2023-01-19,4,1.19,4.76
TX-6653710418,1,CST-7558736123,PRD-6369560548,2023-01-19,1,2.09,2.09
TX-6653710418,2,CST-7558736123,PRD-9754799456,2023-01-19,1,2.49,2.49
TX-6653710418,3,CST-7558736123,PRD-2154404090,2023-01-19,1,2.99,2.99
TX-4346812748,1,CST-9688803235,PRD-3511729810,2023-01-19,1,0.79,0.79
TX-4346812748,2,CST-9688803235,PRD-2003172735,2023-01-19,1,0.69,0.69
TX-4346812748,3,CST-9688803235,PRD-2433643525,2023-01-19,6,6.49,38.94
TX-4346812748,4,CST-9688803235,PRD-2026211351,2023-01-19,1,2.75,2.75
TX-4346812748,5,CST-9688803235,PRD-2026211351,2023-01-19,1,2.75,2.75
TX-3195724320,1,CST-8079596114,PRD-9201717665,2023-01-19,1,1.29,1.29
TX-7182268031,1,CST-2590429149,PRD-5436586436,2023-01-19,1,1.29,1.29
TX-7182268031,2,CST-2590429149,PRD-6369560548,2023-01-19,1,2.09,2.09
TX-7182268031,3,CST-2590429149,PRD-2153058415,2023-01-19,1,2.79,2.79
TX-7182268031,4,CST-2590429149,PRD-2379449757,2023-01-19,1,0.99,0.99
TX-7182268031,5,CST-2590429149,PRD-6369560548,2023-01-19,2,2.09,4.18
TX-1469642407,1,CST-5395639740,PRD-2154404090,2023-01-19,2,2.99,5.98
TX-6639582854,1,CST-5855489659,PRD-3511729810,2023-01-19,1,0.79,0.79
TX-6639582854,2,CST-5855489659,PRD-2003172735,2023-01-19,3,0.69,2.07
TX-1057777294,1,CST-7671767888,PRD-9754799456,2023-01-19,1,2.49,2.49
TX-5675049210,1,CST-3391685391,PRD-2983486300,2023-01-19,2,1.19,2.38
TX-5675049210,2,CST-3391685391,PRD-2153058415,2023-01-19,1,2.79,2.79
TX-5675049210,3,CST-3391685391,PRD-7832268154,2023-01-19,1,1.19,1.19
TX-5675049210,4,CST-3391685391,PRD-9754799456,2023-01-19,2,2.49,4.98
TX-4663447952,1,CST-6397469473,PRD-2003172735,2023-01-19,1,0.69,0.69
TX-4663447952,2,CST-6397469473,PRD-8955809870,2023-01-19,1,5.29,5.29
TX-4663447952,3,CST-6397469473,PRD-2003172735,2023-01-19,2,0.69,1.38
TX-4663447952,4,CST-6397469473,PRD-2153058415,2023-01-19,2,2.79,5.58
TX-2739146511,1,CST-2040926232,PRD-9754799456,2023-01-19,4,2.49,9.96
TX-2739146511,2,CST-2040926232,PRD-3212965604,2023-01-19,2,2.79,5.58
TX-2739146511,3,CST-2040926232,PRD-3511729810,2023-01-19,1,0.79,0.79
TX-2739146511,4,CST-2040926232,PRD-7832268154,2023-01-19,1,1.19,1.19
TX-2739146511,5,CST-2040926232,PRD-3592204158,2023-01-19,1,6.99,6.99
TX-1613918028,1,CST-9688803235,PRD-2379449757,2023-01-19,5,0.99,4.95
TX-1613918028,2,CST-9688803235,PRD-3511729810,2023-01-19,1,0.79,0.79
TX-1613918028,3,CST-9688803235,PRD-9201717665,2023-01-19,7,1.29,9.03
TX-1613918028,4,CST-9688803235,PRD-8955809870,2023-01-19,2,5.29,10.58
TX-1613918028,5,CST-9688803235,PRD-1467670880,2023-01-19,1,0.99,0.99
TX-2829180527,1,CST-3058299407,PRD-6765766263,2023-01-19,4,2.99,11.96
TX-2829180527,2,CST-3058299407,PRD-9754799456,2023-01-19,1,2.49,2.49
TX-2829180527,3,CST-3058299407,PRD-2339945852,2023-01-19,1,1.99,1.99
TX-0033338602,1,CST-9110162162,PRD-5499729245,2023-01-19,3,14.17,42.51
TX-0033338602,2,CST-9110162162,PRD-5436586436,2023-01-19,2,1.29,2.58
TX-0033338602,3,CST-9110162162,PRD-6369560548,2023-01-19,1,2.09,2.09
TX-9968275220,1,CST-2642591943,PRD-3511729810,2023-01-19,1,0.79,0.79
TX-9968275220,2,CST-2642591943,PRD-9754799456,2023-01-19,2,2.49,4.98
TX-3759744217,1,CST-6652070386,PRD-0873188194,2023-01-19,7,1.59,11.13
TX-1228500035,1,CST-3178426246,PRD-8485924360,2023-01-19,1,1.29,1.29
TX-1228500035,2,CST-3178426246,PRD-9201717665,2023-01-19,1,1.29,1.29
TX-0144369525,1,CST-8696041639,PRD-7832268154,2023-01-19,1,1.19,1.19
TX-0144369525,2,CST-8696041639,PRD-7832268154,2023-01-19,4,1.19,4.76
TX-0144369525,3,CST-8696041639,PRD-3511729810,2023-01-19,2,0.79,1.58
TX-0144369525,4,CST-8696041639,PRD-0873188194,2023-01-19,5,1.59,7.95
TX-2791180553,1,CST-3298245694,PRD-2003172735,2023-01-19,1,0.69,0.69
TX-2791180553,2,CST-3298245694,PRD-8485924360,2023-01-19,1,1.29,1.29
TX-2791180553,3,CST-3298245694,PRD-9201717665,2023-01-19,4,1.29,5.16
TX-2791180553,4,CST-3298245694,PRD-9201717665,2023-01-19,1,1.29,1.29
TX-2013899672,1,CST-0508195822,PRD-2379449757,2023-01-19,1,0.99,0.99
TX-2013899672,2,CST-0508195822,PRD-2026211351,2023-01-19,1,2.75,2.75
TX-2013899672,3,CST-0508195822,PRD-9201717665,2023-01-19,3,1.29,3.87
TX-2035761191,1,CST-1715775878,PRD-9201717665,2023-01-19,4,1.29,5.16
TX-1623241121,1,CST-5274423253,PRD-2026211351,2023-01-19,1,2.75,2.75
TX-1623241121,2,CST-5274423253,PRD-3212965604,2023-01-19,2,2.79,5.58
TX-1623241121,3,CST-5274423253,PRD-3212965604,2023-01-19,7,2.79,19.53
TX-1623241121,4,CST-5274423253,PRD-2339945852,2023-01-19,1,1.99,1.99
TX-1623241121,5,CST-5274423253,PRD-2154404090,2023-01-19,1,2.99,2.99
TX-5579563489,1,CST-4513928021,PRD-3212965604,2023-01-19,1,2.79,2.79
TX-5579563489,2,CST-4513928021,PRD-4243567932,2023-01-19,1,1.19,1.19
TX-5579563489,3,CST-4513928021,PRD-0873188194,2023-01-19,4,1.59,6.36
TX-3897563667,1,CST-9385131273,PRD-2379449757,2023-01-19,6,0.99,5.94
TX-3897563667,2,CST-9385131273,PRD-2379449757,2023-01-19,1,0.99,0.99
TX-3897563667,3,CST-9385131273,PRD-9201717665,2023-01-19,1,1.29,1.29
TX-8690258765,1,CST-7140609810,PRD-2433643525,2023-01-19,1,6.49,6.49
TX-8690258765,2,CST-7140609810,PRD-2003172735,2023-01-19,1,0.69,0.69
TX-8690258765,3,CST-7140609810,PRD-1467670880,2023-01-19,1,0.99,0.99
TX-9668305591,1,CST-6085547380,PRD-2433643525,2023-01-19,1,6.49,6.49
TX-9668305591,2,CST-6085547380,PRD-5499729245,2023-01-19,1,14.17,14.17
TX-9668305591,3,CST-6085547380,PRD-6765766263,2023-01-19,3,2.99,8.97
TX-9668305591,4,CST-6085547380,PRD-1467670880,2023-01-19,2,0.99,1.98
TX-9668305591,5,CST-6085547380,PRD-8485924360,2023-01-19,1,1.29,1.29
TX-5963990257,1,CST-2320508328,PRD-2026211351,2023-01-20,7,2.75,19.25
TX-5963990257,2,CST-2320508328,PRD-2154404090,2023-01-20,4,2.99,11.96
TX-5963990257,3,CST-2320508328,PRD-6730097512,2023-01-20,1,1.39,1.39
TX-5963990257,4,CST-2320508328,PRD-7832268154,2023-01-20,1,1.19,1.19
TX-0935388688,1,CST-1908187228,PRD-1467670880,2023-01-20,4,0.99,3.96
TX-0935388688,2,CST-1908187228,PRD-2433643525,2023-01-20,2,6.49,12.98
TX-0935388688,3,CST-1908187228,PRD-3212965604,2023-01-20,1,2.79,2.79
TX-2135986782,1,CST-8543214720,PRD-9754799456,2023-01-20,6,2.49,14.94
TX-9082958950,1,CST-7740348348,PRD-3212965604,2023-01-20,1,2.79,2.79
TX-9082958950,2,CST-7740348348,PRD-5499729245,2023-01-20,1,14.17,14.17
TX-9082958950,3,CST-7740348348,PRD-4243567932,2023-01-20,2,1.19,2.38
TX-9082958950,4,CST-7740348348,PRD-9201717665,2023-01-20,1,1.29,1.29
TX-6055140713,1,CST-0592325578,PRD-5436586436,2023-01-20,1,1.29,1.29
TX-6055140713,2,CST-0592325578,PRD-6730097512,2023-01-20,1,1.39,1.39
TX-6055140713,3,CST-0592325578,PRD-2983486300,2023-01-20,1,1.19,1.19
TX-7426387196,1,CST-7260515029,PRD-0873188194,2023-01-20,1,1.59,1.59
TX-7426387196,2,CST-7260515029,PRD-2983486300,2023-01-20,3,1.19,3.57
TX-7426387196,3,CST-7260515029,PRD-9754799456,2023-01-20,5,2.49,12.45
TX-7426387196,4,CST-7260515029,PRD-6369560548,2023-01-20,1,2.09,2.09
TX-0327068922,1,CST-8379411849,PRD-2003172735,2023-01-20,2,0.69,1.38
TX-0327068922,2,CST-8379411849,PRD-2339945852,2023-01-20,1,1.99,1.99
TX-0327068922,3,CST-8379411849,PRD-3212965604,2023-01-20,4,2.79,11.16
TX-0327068922,4,CST-8379411849,PRD-2983486300,2023-01-20,3,1.19,3.57
TX-1674487019,1,CST-2623914900,PRD-3511729810,2023-01-20,2,0.79,1.58
TX-1674487019,2,CST-2623914900,PRD-9754799456,2023-01-20,1,2.49,2.49
TX-1228407028,1,CST-5395639740,PRD-2379449757,2023-01-20,1,0.99,0.99
TX-3468225253,1,CST-7281536472,PRD-7832268154,2023-01-20,1,1.19,1.19
TX-3468225253,2,CST-7281536472,PRD-5436586436,2023-01-20,1,1.29,1.29
TX-2265749978,1,CST-6476753653,PRD-2003172735,2023-01-20,2,0.69,1.38
TX-2265749978,2,CST-6476753653,PRD-2153058415,2023-01-20,1,2.79,2.79
TX-5939275317,1,CST-3133646572,PRD-2003172735,2023-01-20,3,0.69,2.07
TX-5939275317,2,CST-3133646572,PRD-6765766263,2023-01-20,3,2.99,8.97
TX-7709207257,1,CST-3128425796,PRD-3511729810,2023-01-20,1,0.79,0.79
TX-7709207257,2,CST-3128425796,PRD-5499729245,2023-01-20,1,14.17,14.17
TX-7709207257,3,CST-3128425796,PRD-0873188194,2023-01-20,1,1.59,1.59
TX-7709207257,4,CST-3128425796,PRD-3511729810,2023-01-20,7,0.79,5.53
TX-0596011721,1,CST-2714699512,PRD-5499729245,2023-01-20,2,14.17,28.34
TX-0596011721,2,CST-2714699512,PRD-3212965604,2023-01-20,1,2.79,2.79
TX-0596011721,3,CST-2714699512,PRD-7832268154,2023-01-20,1,1.19,1.19
TX-0596011721,4,CST-2714699512,PRD-5499729245,2023-01-20,2,14.17,28.34
TX-2461197648,1,CST-1350340646,PRD-3511729810,2023-01-20,1,0.79,0.79
TX-4999193619,1,CST-4883699077,PRD-2339945852,2023-01-20,1,1.99,1.99
TX-4999193619,2,CST-4883699077,PRD-2026211351,2023-01-20,1,2.75,2.75
TX-8225208992,1,CST-2714699512,PRD-2026211351,2023-01-20,1,2.75,2.75
TX-8225208992,2,CST-2714699512,PRD-3511729810,2023-01-20,1,0.79,0.79
TX-8225208992,3,CST-2714699512,PRD-2003172735,2023-01-20,1,0.69,0.69
TX-8225208992,4,CST-2714699512,PRD-6369560548,2023-01-20,1,2.09,2.09
TX-1968268547,1,CST-0508195822,PRD-6730097512,2023-01-20,1,1.39,1.39
TX-1799307045,1,CST-4217509012,PRD-6369560548,2023-01-20,4,2.09,8.36
TX-1799307045,2,CST-4217509012,PRD-1467670880,2023-01-20,1,0.99,0.99
TX-1799307045,3,CST-4217509012,PRD-3511729810,2023-01-20,1,0.79,0.79
TX-1799307045,4,CST-4217509012,PRD-2379449757,2023-01-20,3,0.99,2.97
TX-1799307045,5,CST-4217509012,PRD-2026211351,2023-01-20,2,2.75,5.5
TX-2787049320,1,CST-9954993615,PRD-6730097512,2023-01-20,4,1.39,5.56
TX-8755058725,1,CST-7734825762,PRD-3212965604,2023-01-20,1,2.79,2.79
TX-8755058725,2,CST-7734825762,PRD-2026211351,2023-01-20,1,2.75,2.75
TX-0451045283,1,CST-0959470612,PRD-2026211351,2023-01-20,7,2.75,19.25
TX-0451045283,2,CST-0959470612,PRD-8955809870,2023-01-20,1,5.29,5.29
TX-0451045283,3,CST-0959470612,PRD-2003172735,2023-01-20,6,0.69,4.14
TX-0451045283,4,CST-0959470612,PRD-5499729245,2023-01-20,3,14.17,42.51
TX-1097594340,1,CST-0662269039,PRD-8485924360,2023-01-20,2,1.29,2.58
TX-1097594340,2,CST-0662269039,PRD-5499729245,2023-01-20,1,14.17,14.17
TX-1097594340,3,CST-0662269039,PRD-3511729810,2023-01-20,3,0.79,2.37
TX-6360410872,1,CST-7260515029,PRD-3511729810,2023-01-20,1,0.79,0.79
TX-6360410872,2,CST-7260515029,PRD-2003172735,2023-01-20,1,0.69,0.69
TX-6360410872,3,CST-7260515029,PRD-3592204158,2023-01-20,2,6.99,13.98
TX-6360410872,4,CST-7260515029,PRD-2983486300,2023-01-20,2,1.19,2.38
TX-1323657952,1,CST-6476753653,PRD-9201717665,2023-01-20,1,1.29,1.29
TX-1323657952,2,CST-6476753653,PRD-2983486300,2023-01-20,3,1.19,3.57
TX-1323657952,3,CST-6476753653,PRD-2983486300,2023-01-20,1,1.19,1.19
TX-5345308511,1,CST-1597570164,PRD-2983486300,2023-01-20,2,1.19,2.38
TX-7137533461,1,CST-6702469283,PRD-9754799456,2023-01-20,3,2.49,7.47
TX-7137533461,2,CST-6702469283,PRD-3592204158,2023-01-20,1,6.99,6.99
TX-4221151078,1,CST-5840471469,PRD-2339945852,2023-01-20,1,1.99,1.99
TX-4221151078,2,CST-5840471469,PRD-8955809870,2023-01-20,2,5.29,10.58
TX-4434216131,1,CST-9110162162,PRD-3592204158,2023-01-20,1,6.99,6.99
TX-4434216131,2,CST-9110162162,PRD-3511729810,2023-01-20,1,0.79,0.79
TX-4434216131,3,CST-9110162162,PRD-5436586436,2023-01-20,4,1.29,5.16
TX-5886420120,1,CST-3997456816,PRD-3212965604,2023-01-20,7,2.79,19.53
TX-5886420120,2,CST-3997456816,PRD-3212965604,2023-01-20,1,2.79,2.79
TX-9237220621,1,CST-6411325512,PRD-9754799456,2023-01-20,2,2.49,4.98
TX-9237220621,2,CST-6411325512,PRD-2433643525,2023-01-20,2,6.49,12.98
TX-9237220621,3,CST-6411325512,PRD-2433643525,2023-01-20,2,6.49,12.98
TX-9237220621,4,CST-6411325512,PRD-5436586436,2023-01-20,1,1.29,1.29
TX-8410512095,1,CST-8173757628,PRD-0873188194,2023-01-20,4,1.59,6.36
TX-8410512095,2,CST-8173757628,PRD-8955809870,2023-01-20,3,5.29,15.87
TX-8410512095,3,CST-8173757628,PRD-2026211351,2023-01-20,1,2.75,2.75
TX-5475466328,1,CST-0410735876,PRD-3511729810,2023-01-20,1,0.79,0.79
TX-5475466328,2,CST-0410735876,PRD-2983486300,2023-01-20,4,1.19,4.76
TX-5475466328,3,CST-0410735876,PRD-1467670880,2023-01-20,2,0.99,1.98
TX-5475466328,4,CST-0410735876,PRD-6765766263,2023-01-20,1,2.99,2.99
TX-8955980298,1,CST-8267083638,PRD-9201717665,2023-01-20,7,1.29,9.03
TX-8955980298,2,CST-8267083638,PRD-9201717665,2023-01-20,2,1.29,2.58
TX-8955980298,3,CST-8267083638,PRD-2003172735,2023-01-20,3,0.69,2.07
TX-8955980298,4,CST-8267083638,PRD-2154404090,2023-01-20,1,2.99,2.99
TX-8955980298,5,CST-8267083638,PRD-1467670880,2023-01-20,1,0.99,0.99
TX-2622592197,1,CST-7140609810,PRD-1467670880,2023-01-20,2,0.99,1.98
TX-2622592197,2,CST-7140609810,PRD-8485924360,2023-01-20,6,1.29,7.74
TX-2622592197,3,CST-7140609810,PRD-6369560548,2023-01-20,2,2.09,4.18
TX-2622592197,4,CST-7140609810,PRD-8485924360,2023-01-20,1,1.29,1.29
TX-6988576083,1,CST-6456107888,PRD-2026211351,2023-01-20,1,2.75,2.75
TX-6988576083,2,CST-6456107888,PRD-0873188194,2023-01-20,2,1.59,3.18
TX-5590789549,1,CST-8632535184,PRD-2379449757,2023-01-20,1,0.99,0.99
TX-9329080892,1,CST-0697721268,PRD-2154404090,2023-01-20,1,2.99,2.99
TX-2143123654,1,CST-0528275463,PRD-6369560548,2023-01-20,1,2.09,2.09
TX-8667755016,1,CST-6134114966,PRD-3511729810,2023-01-20,1,0.79,0.79
TX-4324585795,1,CST-5752690156,PRD-6765766263,2023-01-20,2,2.99,5.98
TX-7789336904,1,CST-9775207118,PRD-3592204158,2023-01-20,1,6.99,6.99
TX-7789336904,2,CST-9775207118,PRD-6765766263,2023-01-20,1,2.99,2.99
TX-1383909288,1,CST-6085547380,PRD-6765766263,2023-01-20,3,2.99,8.97
TX-8533498413,1,CST-1314090480,PRD-2433643525,2023-01-20,1,6.49,6.49
TX-8533498413,2,CST-1314090480,PRD-0873188194,2023-01-20,1,1.59,1.59
TX-8533498413,3,CST-1314090480,PRD-1467670880,2023-01-20,1,0.99,0.99
TX-9712230062,1,CST-0959470612,PRD-9754799456,2023-01-20,1,2.49,2.49
TX-9712230062,2,CST-0959470612,PRD-3592204158,2023-01-20,1,6.99,6.99
TX-9712230062,3,CST-0959470612,PRD-3592204158,2023-01-20,7,6.99,48.93
TX-0933872706,1,CST-3178426246,PRD-3212965604,2023-01-20,1,2.79,2.79
TX-0933872706,2,CST-3178426246,PRD-5499729245,2023-01-20,1,14.17,14.17
TX-8828138371,1,CST-5824255502,PRD-2154404090,2023-01-20,2,2.99,5.98
TX-8828138371,2,CST-5824255502,PRD-0873188194,2023-01-20,3,1.59,4.77
TX-8828138371,3,CST-5824255502,PRD-6369560548,2023-01-20,2,2.09,4.18
TX-8828138371,4,CST-5824255502,PRD-3212965604,2023-01-20,1,2.79,2.79
TX-8828138371,5,CST-5824255502,PRD-8955809870,2023-01-20,1,5.29,5.29
TX-3037255915,1,CST-6652070386,PRD-6730097512,2023-01-20,1,1.39,1.39
TX-3037255915,2,CST-6652070386,PRD-4243567932,2023-01-20,1,1.19,1.19
TX-3037255915,3,CST-6652070386,PRD-2339945852,2023-01-20,2,1.99,3.98
TX-3037255915,4,CST-6652070386,PRD-2153058415,2023-01-20,4,2.79,11.16
TX-1939199751,1,CST-0503901211,PRD-8955809870,2023-01-20,1,5.29,5.29
TX-1939199751,2,CST-0503901211,PRD-3592204158,2023-01-20,1,6.99,6.99
TX-1939199751,3,CST-0503901211,PRD-7832268154,2023-01-20,1,1.19,1.19
TX-1939199751,4,CST-0503901211,PRD-1467670880,2023-01-20,4,0.99,3.96
TX-1939199751,5,CST-0503901211,PRD-6369560548,2023-01-20,2,2.09,4.18
TX-8540435203,1,CST-7368314967,PRD-3212965604,2023-01-20,1,2.79,2.79
TX-8540435203,2,CST-7368314967,PRD-2026211351,2023-01-20,3,2.75,8.25
TX-6908184143,1,CST-2325114562,PRD-2339945852,2023-01-20,1,1.99,1.99
TX-6908184143,2,CST-2325114562,PRD-7832268154,2023-01-20,2,1.19,2.38
TX-3961801169,1,CST-7338037990,PRD-2154404090,2023-01-20,1,2.99,2.99
TX-3961801169,2,CST-7338037990,PRD-2153058415,2023-01-20,1,2.79,2.79
TX-3961801169,3,CST-7338037990,PRD-6765766263,2023-01-20,2,2.99,5.98
TX-0092591978,1,CST-6952475175,PRD-6730097512,2023-01-20,3,1.39,4.17
TX-0092591978,2,CST-6952475175,PRD-3592204158,2023-01-20,6,6.99,41.94
TX-0092591978,3,CST-6952475175,PRD-2433643525,2023-01-20,4,6.49,25.96
TX-0092591978,4,CST-6952475175,PRD-2153058415,2023-01-20,7,2.79,19.53
TX-6089818962,1,CST-5011337145,PRD-1467670880,2023-01-20,1,0.99,0.99
TX-2861147679,1,CST-2005664308,PRD-2026211351,2023-01-20,3,2.75,8.25
TX-5660338123,1,CST-0706134583,PRD-2339945852,2023-01-20,1,1.99,1.99
TX-3120464423,1,CST-2714699512,PRD-9754799456,2023-01-20,2,2.49,4.98
TX-3120464423,2,CST-2714699512,PRD-3592204158,2023-01-20,2,6.99,13.98
TX-7274703561,1,CST-0508195822,PRD-3592204158,2023-01-20,1,6.99,6.99
TX-7274703561,2,CST-0508195822,PRD-9754799456,2023-01-20,4,2.49,9.96
TX-8146892435,1,CST-3012670077,PRD-2154404090,2023-01-20,2,2.99,5.98
TX-8146892435,2,CST-3012670077,PRD-2154404090,2023-01-20,1,2.99,2.99
TX-8146892435,3,CST-3012670077,PRD-0873188194,2023-01-20,1,1.59,1.59
TX-8146892435,4,CST-3012670077,PRD-2154404090,2023-01-20,3,2.99,8.97
TX-7993810656,1,CST-6702469283,PRD-6765766263,2023-01-20,4,2.99,11.96
TX-7993810656,2,CST-6702469283,PRD-7832268154,2023-01-20,1,1.19,1.19
TX-7993810656,3,CST-6702469283,PRD-2339945852,2023-01-20,2,1.99,3.98
TX-7993810656,4,CST-6702469283,PRD-3511729810,2023-01-20,2,0.79,1.58
TX-7993810656,5,CST-6702469283,PRD-2153058415,2023-01-20,1,2.79,2.79
TX-2746893864,1,CST-9490196017,PRD-2153058415,2023-01-20,1,2.79,2.79
TX-6422605203,1,CST-2853536274,PRD-2154404090,2023-01-20,3,2.99,8.97
TX-6422605203,2,CST-2853536274,PRD-3592204158,2023-01-20,2,6.99,13.98
TX-6422605203,3,CST-2853536274,PRD-4243567932,2023-01-20,2,1.19,2.38
TX-6422605203,4,CST-2853536274,PRD-6765766263,2023-01-20,3,2.99,8.97
TX-7439797075,1,CST-0959470612,PRD-9201717665,2023-01-20,2,1.29,2.58
TX-7439797075,2,CST-0959470612,PRD-3592204158,2023-01-20,1,6.99,6.99
TX-7439797075,3,CST-0959470612,PRD-2154404090,2023-01-20,1,2.99,2.99
TX-7439797075,4,CST-0959470612,PRD-0873188194,2023-01-20,1,1.59,1.59
TX-7439797075,5,CST-0959470612,PRD-2026211351,2023-01-20,1,2.75,2.75
TX-4739110292,1,CST-5855489659,PRD-5499729245,2023-01-20,1,14.17,14.17
TX-8497776447,1,CST-2050251563,PRD-2026211351,2023-01-20,1,2.75,2.75
TX-8762934900,1,CST-4513928021,PRD-2153058415,2023-01-20,2,2.79,5.58
TX-8762934900,2,CST-4513928021,PRD-8485924360,2023-01-20,7,1.29,9.03
TX-8762934900,3,CST-4513928021,PRD-2154404090,2023-01-20,3,2.99,8.97
TX-8762934900,4,CST-4513928021,PRD-2379449757,2023-01-20,1,0.99,0.99
TX-0455982790,1,CST-2291893727,PRD-1467670880,2023-01-20,2,0.99,1.98
TX-0455982790,2,CST-2291893727,PRD-9201717665,2023-01-20,1,1.29,1.29
TX-0455982790,3,CST-2291893727,PRD-2154404090,2023-01-20,2,2.99,5.98
