transaction_id,line_id,customer_id,product_id,transaction_date,quantity,price,total
TX-5118810113,TX-5118810113-0003,CST-2233712708,PRD-5182114600,2023-01-17,1,1.99,1.99
TX-5118810113,TX-5118810113-0004,CST-2233712708,PRD-7146890460,2023-01-17,6,0.99,5.94
TX-7816834001,TX-7816834001-0001,CST-5202567500,PRD-7601757841,2023-01-17,2,2.79,5.58
TX-7816834001,TX-7816834001-0002,CST-5202567500,PRD-9036649921,2023-01-17,1,2.99,2.99
TX-7816834001,TX-7816834001-0003,CST-5202567500,PRD-2996275991,2023-01-17,1,2.09,2.09
TX-7816834001,TX-7816834001-0004,CST-5202567500,PRD-3221082108,2023-01-17,5,1.19,5.95
TX-7816834001,TX-7816834001-0005,CST-5202567500,PRD-3221082108,2023-01-17,2,1.19,2.38
TX-6222738090,TX-6222738090-0001,CST-1349897838,PRD-8194439554,2023-01-17,4,1.19,4.76
TX-7296314179,TX-7296314179-0001,CST-9808362291,PRD-7146890460,2023-01-17,3,0.99,2.97
TX-7010876056,TX-7010876056-0001,CST-1514883480,PRD-9036649921,2023-01-17,1,2.99,2.99
TX-4935904756,TX-4935904756-0001,CST-3751102165,PRD-7601757841,2023-01-17,3,2.79,8.37
TX-4935904756,TX-4935904756-0002,CST-3751102165,PRD-3221082108,2023-01-17,3,1.19,3.57
TX-4935904756,TX-4935904756-0003,CST-3751102165,PRD-6934012489,2023-01-17,1,0.69,0.69
TX-4935904756,TX-4935904756-0004,CST-3751102165,PRD-6989027398,2023-01-17,3,0.79,2.37
TX-5371041702,TX-5371041702-0001,CST-8438452731,PRD-8194439554,2023-01-17,4,1.19,4.76
TX-5371041702,TX-5371041702-0002,CST-8438452731,PRD-0909181025,2023-01-17,1,2.75,2.75
TX-5371041702,TX-5371041702-0003,CST-8438452731,PRD-8843993334,2023-01-17,2,1.29,2.58
TX-5371041702,TX-5371041702-0004,CST-8438452731,PRD-6989027398,2023-01-17,2,0.79,1.58
TX-8764094532,TX-8764094532-0001,CST-4027493360,PRD-6934012489,2023-01-17,1,0.69,0.69
TX-4785575451,TX-4785575451-0001,CST-5718411111,PRD-3365821904,2023-01-17,4,2.99,11.96
TX-4785575451,TX-4785575451-0002,CST-5718411111,PRD-8518368548,2023-01-17,4,2.49,9.96
TX-4785575451,TX-4785575451-0003,CST-5718411111,PRD-6989027398,2023-01-17,1,0.79,0.79
TX-4785575451,TX-4785575451-0004,CST-5718411111,PRD-9036649921,2023-01-17,2,2.99,5.98
TX-6113958200,TX-6113958200-0001,CST-2523758263,PRD-3831087526,2023-01-17,2,14.17,28.34
TX-2388649585,TX-2388649585-0001,CST-1514883480,PRD-5827931980,2023-01-17,2,1.19,2.38
TX-3231001987,TX-3231001987-0001,CST-6944306768,PRD-0909181025,2023-01-17,6,2.75,16.5
TX-3231001987,TX-3231001987-0002,CST-6944306768,PRD-7146890460,2023-01-17,1,0.99,0.99
TX-3231001987,TX-3231001987-0003,CST-6944306768,PRD-2996275991,2023-01-17,1,2.09,2.09
TX-3231001987,TX-3231001987-0004,CST-6944306768,PRD-6934012489,2023-01-17,2,0.69,1.38
TX-3231001987,TX-3231001987-0005,CST-6944306768,PRD-8371918656,2023-01-17,1,0.99,0.99
TX-5904211654,TX-5904211654-0001,CST-8445336203,PRD-6934012489,2023-01-17,1,0.69,0.69
TX-5904211654,TX-5904211654-0002,CST-8445336203,PRD-3831087526,2023-01-17,1,14.17,14.17
TX-5904211654,TX-5904211654-0003,CST-8445336203,PRD-2495259776,2023-01-17,2,2.79,5.58
TX-6745068172,TX-6745068172-0001,CST-9538401289,PRD-1191876454,2023-01-17,2,5.29,10.58
TX-6745068172,TX-6745068172-0002,CST-9538401289,PRD-9272036524,2023-01-17,1,6.49,6.49
TX-6745068172,TX-6745068172-0003,CST-9538401289,PRD-0909181025,2023-01-17,5,2.75,13.75
TX-6745068172,TX-6745068172-0004,CST-9538401289,PRD-3831087526,2023-01-17,5,14.17,70.85
TX-0898181531,TX-0898181531-0001,CST-5422393809,PRD-8371918656,2023-01-17,3,0.99,2.97
TX-0898181531,TX-0898181531-0002,CST-5422393809,PRD-2996275991,2023-01-17,1,2.09,2.09
TX-0898181531,TX-0898181531-0003,CST-5422393809,PRD-2495259776,2023-01-17,7,2.79,19.53
TX-0898181531,TX-0898181531-0004,CST-5422393809,PRD-3365821904,2023-01-17,1,2.99,2.99
TX-2084682494,TX-2084682494-0001,CST-5537333770,PRD-1191876454,2023-01-17,5,5.29,26.45
TX-2084682494,TX-2084682494-0002,CST-5537333770,PRD-9153225765,2023-01-17,1,6.99,6.99
TX-2084682494,TX-2084682494-0003,CST-5537333770,PRD-8653060450,2023-01-17,1,1.29,1.29
TX-0268487089,TX-0268487089-0001,CST-5441375868,PRD-9272036524,2023-01-17,2,6.49,12.98
TX-0268487089,TX-0268487089-0002,CST-5441375868,PRD-8371918656,2023-01-17,2,0.99,1.98
TX-1392774930,TX-1392774930-0001,CST-0018848402,PRD-9153225765,2023-01-17,2,6.99,13.98
TX-3553695993,TX-3553695993-0001,CST-0369440121,PRD-7146890460,2023-01-17,1,0.99,0.99
TX-3553695993,TX-3553695993-0002,CST-0369440121,PRD-3605380219,2023-01-17,5,1.29,6.45
TX-5119518152,TX-5119518152-0001,CST-3012222436,PRD-0909181025,2023-01-17,1,2.75,2.75
TX-5119518152,TX-5119518152-0002,CST-3012222436,PRD-9153225765,2023-01-17,3,6.99,20.97
TX-5119518152,TX-5119518152-0003,CST-3012222436,PRD-6934012489,2023-01-17,2,0.69,1.38
TX-5119518152,TX-5119518152-0004,CST-3012222436,PRD-0909181025,2023-01-17,1,2.75,2.75
TX-5119518152,TX-5119518152-0005,CST-3012222436,PRD-3221082108,2023-01-17,1,1.19,1.19
TX-4042763469,TX-4042763469-0001,CST-3887914844,PRD-9272036524,2023-01-17,3,6.49,19.47
TX-4042763469,TX-4042763469-0002,CST-3887914844,PRD-8653060450,2023-01-17,1,1.29,1.29
TX-4042763469,TX-4042763469-0003,CST-3887914844,PRD-8194439554,2023-01-17,1,1.19,1.19
TX-4042763469,TX-4042763469-0004,CST-3887914844,PRD-1191876454,2023-01-17,1,5.29,5.29
TX-4042763469,TX-4042763469-0005,CST-3887914844,PRD-8371918656,2023-01-17,1,0.99,0.99
TX-0964199928,TX-0964199928-0001,CST-0927260837,PRD-3831087526,2023-01-17,1,14.17,14.17
TX-0964199928,TX-0964199928-0002,CST-0927260837,PRD-8371918656,2023-01-17,1,0.99,0.99
TX-0964199928,TX-0964199928-0003,CST-0927260837,PRD-6989027398,2023-01-17,5,0.79,3.95
TX-3994282390,TX-3994282390-0001,CST-2715537922,PRD-0909181025,2023-01-17,4,2.75,11.0
TX-3994282390,TX-3994282390-0002,CST-2715537922,PRD-9272036524,2023-01-17,1,6.49,6.49
TX-3994282390,TX-3994282390-0003,CST-2715537922,PRD-2996275991,2023-01-17,1,2.09,2.09
TX-1549232203,TX-1549232203-0001,CST-1073570710,PRD-6989027398,2023-01-17,1,0.79,0.79
TX-1549232203,TX-1549232203-0002,CST-1073570710,PRD-8371918656,2023-01-17,3,0.99,2.97
TX-5680668870,TX-5680668870-0001,CST-1322271040,PRD-6989027398,2023-01-17,6,0.79,4.74
TX-1698303020,TX-1698303020-0001,CST-5113772491,PRD-8194439554,2023-01-17,3,1.19,3.57
TX-1698303020,TX-1698303020-0002,CST-5113772491,PRD-9528238239,2023-01-17,2,1.59,3.18
TX-1698303020,TX-1698303020-0003,CST-5113772491,PRD-3605380219,2023-01-17,1,1.29,1.29
TX-1698303020,TX-1698303020-0004,CST-5113772491,PRD-5827931980,2023-01-17,6,1.19,7.14
TX-1698303020,TX-1698303020-0005,CST-5113772491,PRD-2495259776,2023-01-17,1,2.79,2.79
TX-5088417244,TX-5088417244-0001,CST-7633836137,PRD-6989027398,2023-01-17,2,0.79,1.58
TX-5088417244,TX-5088417244-0002,CST-7633836137,PRD-9528238239,2023-01-17,2,1.59,3.18
TX-5088417244,TX-5088417244-0003,CST-7633836137,PRD-5182114600,2023-01-17,1,1.99,1.99
TX-5088417244,TX-5088417244-0004,CST-7633836137,PRD-6989027398,2023-01-17,3,0.79,2.37
TX-5088417244,TX-5088417244-0005,CST-7633836137,PRD-3831087526,2023-01-17,1,14.17,14.17
TX-2037218043,TX-2037218043-0001,CST-0934367072,PRD-3221082108,2023-01-17,1,1.19,1.19
TX-2037218043,TX-2037218043-0002,CST-0934367072,PRD-5827931980,2023-01-17,4,1.19,4.76
TX-2037218043,TX-2037218043-0003,CST-0934367072,PRD-5827931980,2023-01-17,2,1.19,2.38
TX-2037218043,TX-2037218043-0004,CST-0934367072,PRD-5182114600,2023-01-17,1,1.99,1.99
TX-2037218043,TX-2037218043-0005,CST-0934367072,PRD-0909181025,2023-01-17,2,2.75,5.5
TX-1023870076,TX-1023870076-0001,CST-5826264145,PRD-2996275991,2023-01-17,7,2.09,14.63
TX-1023870076,TX-1023870076-0002,CST-5826264145,PRD-8653060450,2023-01-17,1,1.29,1.29
TX-1023870076,TX-1023870076-0003,CST-5826264145,PRD-8843993334,2023-01-17,1,1.29,1.29
TX-1023870076,TX-1023870076-0004,CST-5826264145,PRD-1191876454,2023-01-17,2,5.29,10.58
TX-1023870076,TX-1023870076-0005,CST-5826264145,PRD-6989027398,2023-01-17,1,0.79,0.79
TX-2954009361,TX-2954009361-0001,CST-7329906925,PRD-3605380219,2023-01-17,1,1.29,1.29
TX-2954009361,TX-2954009361-0002,CST-7329906925,PRD-9272036524,2023-01-17,2,6.49,12.98
TX-2954009361,TX-2954009361-0003,CST-7329906925,PRD-8194439554,2023-01-17,1,1.19,1.19
TX-2954009361,TX-2954009361-0004,CST-7329906925,PRD-8518368548,2023-01-17,2,2.49,4.98
TX-3531739715,TX-3531739715-0001,CST-4078170822,PRD-3605380219,2023-01-17,1,1.29,1.29
TX-3531739715,TX-3531739715-0002,CST-4078170822,PRD-8653060450,2023-01-17,2,1.29,2.58
TX-3531739715,TX-3531739715-0003,CST-4078170822,PRD-6934012489,2023-01-17,1,0.69,0.69
TX-3531739715,TX-3531739715-0004,CST-4078170822,PRD-7601757841,2023-01-17,1,2.79,2.79
TX-3531739715,TX-3531739715-0005,CST-4078170822,PRD-6934012489,2023-01-17,2,0.69,1.38
TX-9596014954,TX-9596014954-0001,CST-9538401289,PRD-8194439554,2023-01-17,1,1.19,1.19
TX-9596014954,TX-9596014954-0002,CST-9538401289,PRD-8653060450,2023-01-17,1,1.29,1.29
TX-9596014954,TX-9596014954-0003,CST-9538401289,PRD-6989027398,2023-01-17,1,0.79,0.79
TX-0726450114,TX-0726450114-0001,CST-7458362642,PRD-5182114600,2023-01-17,1,1.99,1.99
TX-4974624511,TX-4974624511-0001,CST-6581273563,PRD-6934012489,2023-01-17,1,0.69,0.69
TX-8231213621,TX-8231213621-0001,CST-8945966415,PRD-6934012489,2023-01-17,1,0.69,0.69
TX-8231213621,TX-8231213621-0002,CST-8945966415,PRD-8518368548,2023-01-17,1,2.49,2.49
TX-8231213621,TX-8231213621-0003,CST-8945966415,PRD-6934012489,2023-01-17,1,0.69,0.69
TX-8231213621,TX-8231213621-0004,CST-8945966415,PRD-3605380219,2023-01-17,1,1.29,1.29
TX-1753020890,TX-1753020890-0001,CST-3014621762,PRD-1191876454,2023-01-17,1,5.29,5.29
TX-1753020890,TX-1753020890-0002,CST-3014621762,PRD-0909181025,2023-01-17,1,2.75,2.75
TX-1753020890,TX-1753020890-0003,CST-3014621762,PRD-3365821904,2023-01-17,4,2.99,11.96
TX-1753020890,TX-1753020890-0004,CST-3014621762,PRD-3605380219,2023-01-17,1,1.29,1.29
TX-6854731938,TX-6854731938-0001,CST-1436655384,PRD-0909181025,2023-01-17,2,2.75,5.5
TX-6854731938,TX-6854731938-0002,CST-1436655384,PRD-2495259776,2023-01-17,1,2.79,2.79
TX-6854731938,TX-6854731938-0003,CST-1436655384,PRD-5182114600,2023-01-17,1,1.99,1.99
TX-6854731938,TX-6854731938-0004,CST-1436655384,PRD-7146890460,2023-01-17,4,0.99,3.96
TX-4770757219,TX-4770757219-0001,CST-2523758263,PRD-9036649921,2023-01-17,3,2.99,8.97
TX-4770757219,TX-4770757219-0002,CST-2523758263,PRD-0909181025,2023-01-17,1,2.75,2.75
TX-4770757219,TX-4770757219-0003,CST-2523758263,PRD-3605380219,2023-01-17,1,1.29,1.29
TX-3712118740,TX-3712118740-0001,CST-5319366921,PRD-8653060450,2023-01-17,1,1.29,1.29
TX-3712118740,TX-3712118740-0002,CST-5319366921,PRD-8843993334,2023-01-17,2,1.29,2.58
TX-3712118740,TX-3712118740-0003,CST-5319366921,PRD-9327622206,2023-01-17,1,1.39,1.39
TX-3712118740,TX-3712118740-0004,CST-5319366921,PRD-6934012489,2023-01-17,2,0.69,1.38
TX-3712118740,TX-3712118740-0005,CST-5319366921,PRD-8653060450,2023-01-17,1,1.29,1.29
TX-4120894724,TX-4120894724-0001,CST-0513328432,PRD-3221082108,2023-01-17,1,1.19,1.19
TX-4120894724,TX-4120894724-0002,CST-0513328432,PRD-6934012489,2023-01-17,7,0.69,4.83
TX-4120894724,TX-4120894724-0003,CST-0513328432,PRD-9272036524,2023-01-17,1,6.49,6.49
TX-4120894724,TX-4120894724-0004,CST-0513328432,PRD-8653060450,2023-01-17,7,1.29,9.03
TX-2138400831,TX-2138400831-0001,CST-4369876830,PRD-2495259776,2023-01-17,1,2.79,2.79
TX-2138400831,TX-2138400831-0002,CST-4369876830,PRD-6934012489,2023-01-17,1,0.69,0.69
TX-2138400831,TX-2138400831-0003,CST-4369876830,PRD-5827931980,2023-01-17,2,1.19,2.38
TX-2138400831,TX-2138400831-0004,CST-4369876830,PRD-9272036524,2023-01-17,4,6.49,25.96
TX-6239861268,TX-6239861268-0001,CST-2947502779,PRD-9528238239,2023-01-17,1,1.59,1.59
TX-6239861268,TX-6239861268-0002,CST-2947502779,PRD-7601757841,2023-01-17,6,2.79,16.74
TX-6239861268,TX-6239861268-0003,CST-2947502779,PRD-8371918656,2023-01-17,1,0.99,0.99
TX-6239861268,TX-6239861268-0004,CST-2947502779,PRD-3605380219,2023-01-17,2,1.29,2.58
TX-6239861268,TX-6239861268-0005,CST-2947502779,PRD-9272036524,2023-01-17,2,6.49,12.98
TX-4856969899,TX-4856969899-0001,CST-5936824901,PRD-6934012489,2023-01-17,1,0.69,0.69
TX-4856969899,TX-4856969899-0002,CST-5936824901,PRD-9036649921,2023-01-17,1,2.99,2.99
TX-3096813065,TX-3096813065-0001,CST-6673054307,PRD-5182114600,2023-01-17,1,1.99,1.99
TX-6259731109,TX-6259731109-0001,CST-2523758263,PRD-8194439554,2023-01-17,1,1.19,1.19
TX-1645810074,TX-1645810074-0001,CST-4870908080,PRD-9272036524,2023-01-17,1,6.49,6.49
TX-1645810074,TX-1645810074-0002,CST-4870908080,PRD-2495259776,2023-01-17,1,2.79,2.79
TX-1645810074,TX-1645810074-0003,CST-4870908080,PRD-6934012489,2023-01-17,2,0.69,1.38
TX-6393374841,TX-6393374841-0001,CST-5826264145,PRD-8194439554,2023-01-17,1,1.19,1.19
TX-7339486650,TX-7339486650-0001,CST-0934367072,PRD-9153225765,2023-01-17,4,6.99,27.96
TX-7339486650,TX-7339486650-0002,CST-0934367072,PRD-0909181025,2023-01-17,5,2.75,13.75
TX-7398967335,TX-7398967335-0001,CST-2449980078,PRD-3365821904,2023-01-17,1,2.99,2.99
TX-7398967335,TX-7398967335-0002,CST-2449980078,PRD-7601757841,2023-01-17,1,2.79,2.79
TX-5422549716,TX-5422549716-0001,CST-4188472566,PRD-9327622206,2023-01-17,1,1.39,1.39
TX-5422549716,TX-5422549716-0002,CST-4188472566,PRD-2495259776,2023-01-17,1,2.79,2.79
TX-5422549716,TX-5422549716-0003,CST-4188472566,PRD-9327622206,2023-01-17,1,1.39,1.39
TX-5422549716,TX-5422549716-0004,CST-4188472566,PRD-2996275991,2023-01-17,1,2.09,2.09
TX-8539208179,TX-8539208179-0001,CST-9859945007,PRD-2996275991,2023-01-17,1,2.09,2.09
TX-9040326452,TX-9040326452-0001,CST-8738387680,PRD-9528238239,2023-01-17,4,1.59,6.36
TX-9040326452,TX-9040326452-0002,CST-8738387680,PRD-8371918656,2023-01-17,2,0.99,1.98
TX-9040326452,TX-9040326452-0003,CST-8738387680,PRD-3221082108,2023-01-17,1,1.19,1.19
TX-9040326452,TX-9040326452-0004,CST-8738387680,PRD-9153225765,2023-01-17,3,6.99,20.97
TX-9288167813,TX-9288167813-0001,CST-4870908080,PRD-6934012489,2023-01-18,1,0.69,0.69
TX-9288167813,TX-9288167813-0002,CST-4870908080,PRD-1191876454,2023-01-18,1,5.29,5.29
TX-9288167813,TX-9288167813-0003,CST-4870908080,PRD-8518368548,2023-01-18,2,2.49,4.98
TX-4137894260,TX-4137894260-0001,CST-9690629638,PRD-6989027398,2023-01-18,1,0.79,0.79
TX-4137894260,TX-4137894260-0002,CST-9690629638,PRD-9153225765,2023-01-18,1,6.99,6.99
TX-4137894260,TX-4137894260-0003,CST-9690629638,PRD-3605380219,2023-01-18,7,1.29,9.03
TX-4137894260,TX-4137894260-0004,CST-9690629638,PRD-6989027398,2023-01-18,7,0.79,5.53
TX-4137894260,TX-4137894260-0005,CST-9690629638,PRD-9036649921,2023-01-18,3,2.99,8.97
TX-8540660679,TX-8540660679-0001,CST-8945966415,PRD-3365821904,2023-01-18,1,2.99,2.99
TX-4315473247,TX-4315473247-0001,CST-7315456026,PRD-9528238239,2023-01-18,1,1.59,1.59
TX-4315473247,TX-4315473247-0002,CST-7315456026,PRD-2996275991,2023-01-18,1,2.09,2.09
TX-4315473247,TX-4315473247-0003,CST-7315456026,PRD-0909181025,2023-01-18,2,2.75,5.5
TX-4315473247,TX-4315473247-0004,CST-7315456026,PRD-9036649921,2023-01-18,1,2.99,2.99
TX-4315473247,TX-4315473247-0005,CST-7315456026,PRD-8371918656,2023-01-18,3,0.99,2.97
TX-7200773150,TX-7200773150-0001,CST-4429032765,PRD-5182114600,2023-01-18,2,1.99,3.98
TX-7200773150,TX-7200773150-0002,CST-4429032765,PRD-9036649921,2023-01-18,1,2.99,2.99
TX-7200773150,TX-7200773150-0003,CST-4429032765,PRD-8653060450,2023-01-18,1,1.29,1.29
TX-7200773150,TX-7200773150-0004,CST-4429032765,PRD-9327622206,2023-01-18,1,1.39,1.39
TX-7200773150,TX-7200773150-0005,CST-4429032765,PRD-7601757841,2023-01-18,1,2.79,2.79
TX-5644304668,TX-5644304668-0001,CST-9690629638,PRD-9528238239,2023-01-18,3,1.59,4.77
TX-5644304668,TX-5644304668-0002,CST-9690629638,PRD-8653060450,2023-01-18,1,1.29,1.29
TX-5644304668,TX-5644304668-0003,CST-9690629638,PRD-7146890460,2023-01-18,1,0.99,0.99
TX-4712762445,TX-4712762445-0001,CST-0357072681,PRD-0909181025,2023-01-18,3,2.75,8.25
TX-4712762445,TX-4712762445-0002,CST-0357072681,PRD-2495259776,2023-01-18,4,2.79,11.16
TX-4712762445,TX-4712762445-0003,CST-0357072681,PRD-3221082108,2023-01-18,4,1.19,4.76
TX-1411738213,TX-1411738213-0001,CST-7607317020,PRD-9528238239,2023-01-18,1,1.59,1.59
TX-1411738213,TX-1411738213-0002,CST-7607317020,PRD-5827931980,2023-01-18,2,1.19,2.38
TX-1411738213,TX-1411738213-0003,CST-7607317020,PRD-3365821904,2023-01-18,6,2.99,17.94
TX-9551518328,TX-9551518328-0001,CST-1073570710,PRD-6989027398,2023-01-18,1,0.79,0.79
TX-9551518328,TX-9551518328-0002,CST-1073570710,PRD-3831087526,2023-01-18,1,14.17,14.17
TX-9551518328,TX-9551518328-0003,CST-1073570710,PRD-2495259776,2023-01-18,5,2.79,13.95
TX-9551518328,TX-9551518328-0004,CST-1073570710,PRD-9327622206,2023-01-18,1,1.39,1.39
TX-9551518328,TX-9551518328-0005,CST-1073570710,PRD-9272036524,2023-01-18,6,6.49,38.94
TX-7597464450,TX-7597464450-0001,CST-4870908080,PRD-3365821904,2023-01-18,1,2.99,2.99
TX-1348797905,TX-1348797905-0001,CST-1356724455,PRD-3605380219,2023-01-18,1,1.29,1.29
TX-1348797905,TX-1348797905-0002,CST-1356724455,PRD-7146890460,2023-01-18,7,0.99,6.93
TX-5094442438,TX-5094442438-0001,CST-2274566375,PRD-6989027398,2023-01-18,7,0.79,5.53
TX-5094442438,TX-5094442438-0002,CST-2274566375,PRD-2996275991,2023-01-18,1,2.09,2.09
TX-5094442438,TX-5094442438-0003,CST-2274566375,PRD-0909181025,2023-01-18,1,2.75,2.75
TX-5094442438,TX-5094442438-0004,CST-2274566375,PRD-5827931980,2023-01-18,2,1.19,2.38
TX-5094442438,TX-5094442438-0005,CST-2274566375,PRD-7601757841,2023-01-18,6,2.79,16.74
TX-4615205238,TX-4615205238-0001,CST-7084449968,PRD-9036649921,2023-01-18,1,2.99,2.99
TX-4615205238,TX-4615205238-0002,CST-7084449968,PRD-9153225765,2023-01-18,1,6.99,6.99
TX-4615205238,TX-4615205238-0003,CST-7084449968,PRD-8653060450,2023-01-18,2,1.29,2.58
TX-2556166857,TX-2556166857-0001,CST-6820056812,PRD-7146890460,2023-01-18,5,0.99,4.95
TX-2556166857,TX-2556166857-0002,CST-6820056812,PRD-1191876454,2023-01-18,2,5.29,10.58
TX-2556166857,TX-2556166857-0003,CST-6820056812,PRD-8371918656,2023-01-18,2,0.99,1.98
TX-8905786306,TX-8905786306-0001,CST-0428976817,PRD-8194439554,2023-01-18,7,1.19,8.33
TX-6643728047,TX-6643728047-0001,CST-5441375868,PRD-8518368548,2023-01-18,1,2.49,2.49
TX-6643728047,TX-6643728047-0002,CST-5441375868,PRD-6934012489,2023-01-18,2,0.69,1.38
TX-6643728047,TX-6643728047-0003,CST-5441375868,PRD-9272036524,2023-01-18,2,6.49,12.98
TX-6643728047,TX-6643728047-0004,CST-5441375868,PRD-3365821904,2023-01-18,2,2.99,5.98
TX-6643728047,TX-6643728047-0005,CST-5441375868,PRD-8371918656,2023-01-18,1,0.99,0.99
TX-6912597839,TX-6912597839-0001,CST-1585257133,PRD-8518368548,2023-01-18,1,2.49,2.49
TX-6912597839,TX-6912597839-0002,CST-1585257133,PRD-8843993334,2023-01-18,1,1.29,1.29
TX-6912597839,TX-6912597839-0003,CST-1585257133,PRD-9528238239,2023-01-18,1,1.59,1.59
TX-6912597839,TX-6912597839-0004,CST-1585257133,PRD-7146890460,2023-01-18,6,0.99,5.94
TX-6912597839,TX-6912597839-0005,CST-1585257133,PRD-8843993334,2023-01-18,1,1.29,1.29
TX-0661069672,TX-0661069672-0001,CST-7575130824,PRD-6934012489,2023-01-18,7,0.69,4.83
TX-0661069672,TX-0661069672-0002,CST-7575130824,PRD-9327622206,2023-01-18,2,1.39,2.78
TX-5592982420,TX-5592982420-0001,CST-7673718683,PRD-8843993334,2023-01-18,2,1.29,2.58
TX-2457099143,TX-2457099143-0001,CST-7581089677,PRD-3605380219,2023-01-18,1,1.29,1.29
TX-0718345092,TX-0718345092-0001,CST-1665518697,PRD-3221082108,2023-01-18,1,1.19,1.19
TX-0718345092,TX-0718345092-0002,CST-1665518697,PRD-2495259776,2023-01-18,3,2.79,8.37
TX-1778728074,TX-1778728074-0001,CST-1760598448,PRD-9153225765,2023-01-18,5,6.99,34.95
TX-1551063269,TX-1551063269-0001,CST-8445336203,PRD-3365821904,2023-01-18,1,2.99,2.99
TX-1551063269,TX-1551063269-0002,CST-8445336203,PRD-3365821904,2023-01-18,1,2.99,2.99
TX-1551063269,TX-1551063269-0003,CST-8445336203,PRD-7146890460,2023-01-18,1,0.99,0.99
TX-1551063269,TX-1551063269-0004,CST-8445336203,PRD-9272036524,2023-01-18,2,6.49,12.98
TX-2030526774,TX-2030526774-0001,CST-2523758263,PRD-1191876454,2023-01-18,1,5.29,5.29
TX-5974152248,TX-5974152248-0001,CST-8186766999,PRD-8194439554,2023-01-18,1,1.19,1.19
TX-5974152248,TX-5974152248-0002,CST-8186766999,PRD-0909181025,2023-01-18,1,2.75,2.75
TX-5974152248,TX-5974152248-0003,CST-8186766999,PRD-2996275991,2023-01-18,1,2.09,2.09
TX-5974152248,TX-5974152248-0004,CST-8186766999,PRD-8518368548,2023-01-18,3,2.49,7.47
TX-9099476637,TX-9099476637-0001,CST-6649330867,PRD-6989027398,2023-01-18,2,0.79,1.58
TX-9099476637,TX-9099476637-0002,CST-6649330867,PRD-9153225765,2023-01-18,1,6.99,6.99
TX-3612481262,TX-3612481262-0001,CST-3969660764,PRD-1191876454,2023-01-18,1,5.29,5.29
TX-3612481262,TX-3612481262-0002,CST-3969660764,PRD-5827931980,2023-01-18,1,1.19,1.19
TX-7300073218,TX-7300073218-0001,CST-1262060729,PRD-6989027398,2023-01-18,6,0.79,4.74
TX-7300073218,TX-7300073218-0002,CST-1262060729,PRD-9272036524,2023-01-18,2,6.49,12.98
TX-2019167082,TX-2019167082-0001,CST-0807940585,PRD-3831087526,2023-01-18,2,14.17,28.34
TX-2019167082,TX-2019167082-0002,CST-0807940585,PRD-3221082108,2023-01-18,1,1.19,1.19
TX-9572354116,TX-9572354116-0001,CST-0807940585,PRD-1191876454,2023-01-18,2,5.29,10.58
TX-9572354116,TX-9572354116-0002,CST-0807940585,PRD-2495259776,2023-01-18,7,2.79,19.53
TX-9572354116,TX-9572354116-0003,CST-0807940585,PRD-0909181025,2023-01-18,4,2.75,11.0
TX-4467375888,TX-4467375888-0001,CST-6820056812,PRD-3221082108,2023-01-18,5,1.19,5.95
TX-4467375888,TX-4467375888-0002,CST-6820056812,PRD-6934012489,2023-01-18,1,0.69,0.69
TX-4467375888,TX-4467375888-0003,CST-6820056812,PRD-6934012489,2023-01-18,1,0.69,0.69
TX-0289485929,TX-0289485929-0001,CST-2129652603,PRD-9153225765,2023-01-18,2,6.99,13.98
TX-0289485929,TX-0289485929-0002,CST-2129652603,PRD-3831087526,2023-01-18,1,14.17,14.17
TX-0289485929,TX-0289485929-0003,CST-2129652603,PRD-9272036524,2023-01-18,1,6.49,6.49
TX-3370074056,TX-3370074056-0001,CST-5249108601,PRD-9036649921,2023-01-18,3,2.99,8.97
TX-3370074056,TX-3370074056-0002,CST-5249108601,PRD-3365821904,2023-01-18,2,2.99,5.98
TX-3370074056,TX-3370074056-0003,CST-5249108601,PRD-3605380219,2023-01-18,1,1.29,1.29
TX-3370074056,TX-3370074056-0004,CST-5249108601,PRD-0909181025,2023-01-18,2,2.75,5.5
TX-3370074056,TX-3370074056-0005,CST-5249108601,PRD-6989027398,2023-01-18,3,0.79,2.37
TX-4396446673,TX-4396446673-0001,CST-6581273563,PRD-9272036524,2023-01-18,2,6.49,12.98
TX-1086475960,TX-1086475960-0001,CST-0018848402,PRD-3221082108,2023-01-18,2,1.19,2.38
TX-1086475960,TX-1086475960-0002,CST-0018848402,PRD-9528238239,2023-01-18,1,1.59,1.59
TX-1086475960,TX-1086475960-0003,CST-0018848402,PRD-8371918656,2023-01-18,1,0.99,0.99
TX-1086475960,TX-1086475960-0004,CST-0018848402,PRD-9327622206,2023-01-18,2,1.39,2.78
TX-3020836769,TX-3020836769-0001,CST-8661072468,PRD-6989027398,2023-01-18,1,0.79,0.79
TX-5378209160,TX-5378209160-0001,CST-9704432409,PRD-3221082108,2023-01-18,2,1.19,2.38
TX-5378209160,TX-5378209160-0002,CST-9704432409,PRD-9327622206,2023-01-18,3,1.39,4.17
TX-5378209160,TX-5378209160-0003,CST-9704432409,PRD-9036649921,2023-01-18,1,2.99,2.99
TX-5378209160,TX-5378209160-0004,CST-9704432409,PRD-6989027398,2023-01-18,7,0.79,5.53
TX-5378209160,TX-5378209160-0005,CST-9704432409,PRD-3605380219,2023-01-18,5,1.29,6.45
